Student Number;school;year;Class;sex;Birth Date;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;P1;P2;P3
660;GP;2018;DMAT/MAT/MAT1;F;14/01/2005;U;GT3;T;4;4;teacher;health;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;3;3;3;1;2;2;2;16;13;19
661;GP;2018;DMAT/MAT/MAT1;F;09/11/2005;U;GT3;T;2;1;services;other;reputation;father;3;3;0;no;yes;no;yes;yes;yes;yes;no;5;2;2;1;1;4;0;9;10;7
662;GP;2018;DMAT/MAT/MAT1;M;13/01/2005;U;LE3;T;4;4;health;services;course;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;3;5;0;20;5;5
663;GP;2018;DMAT/MAT/MAT1;M;25/06/2005;U;GT3;T;4;3;teacher;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;5;4;3;1;2;3;0;18;15;8
664;GP;2018;DMAT/MAT/MAT1;M;15/02/2005;U;GT3;A;2;2;other;other;home;other;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;5;2;1;1;3;0;12;3;13
665;GP;2018;DMAT/MAT/MAT1;F;22/06/2004;U;GT3;T;4;4;health;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;4;1;2;2;6;4;16;6
666;GP;2018;DMAT/MAT/MAT1;F;03/03/2004;U;GT3;T;4;4;services;services;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;3;2;3;1;2;2;10;11;12;13
667;GP;2018;DMAT/MAT/MAT1;F;20/02/2004;U;GT3;T;3;3;other;other;reputation;mother;3;2;0;yes;yes;no;yes;yes;yes;no;no;5;3;2;1;1;4;2;20;15;5
668;GP;2018;DMAT/MAT/MAT1;M;01/03/2003;U;GT3;T;3;2;services;services;course;mother;1;1;3;no;yes;yes;yes;yes;yes;yes;no;5;5;5;2;4;5;2;19;7;20
669;GP;2018;DMAT/MAT/MAT1;M;07/02/2004;U;LE3;T;4;3;health;other;home;father;1;1;0;no;no;no;yes;yes;yes;yes;no;3;1;3;1;3;5;6;12;1;2
670;GP;2018;DMAT/MAT/MAT1;M;25/04/2005;U;GT3;T;4;3;teacher;other;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;4;1;1;1;1;0;14;11;18
671;GP;2018;DMAT/MAT/MAT1;M;16/09/2005;U;GT3;T;4;4;health;health;other;father;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;4;2;1;1;5;0;19;16;10
672;GP;2018;DMAT/MAT/MAT1;M;15/07/2004;U;LE3;T;4;2;teacher;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;5;1;1;3;5;0;10;16;6
673;GP;2018;DMAT/MAT/MAT1;M;05/01/2004;U;LE3;T;2;2;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;4;2;4;5;2;2;11;17
674;GP;2018;DMAT/MAT/MAT1;F;08/09/2005;R;GT3;T;2;4;services;health;course;mother;1;3;0;yes;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;5;2;11;4;15
675;GP;2018;DMAT/MAT/MAT1;F;09/11/2004;U;GT3;T;2;2;services;services;home;mother;1;1;0;no;yes;no;no;no;yes;yes;no;1;2;2;1;3;5;6;4;2;17
676;GP;2018;DMAT/MAT/MAT1;M;24/03/2005;U;GT3;T;2;2;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;2;2;1;2;5;8;17;6;15
677;GP;2018;DMAT/MAT/MAT1;M;17/11/2005;U;GT3;T;4;2;health;services;other;mother;1;1;0;no;no;no;no;yes;yes;yes;no;2;2;4;2;4;1;0;3;1;19
678;GP;2018;DMAT/MAT/MAT1;M;03/05/2004;U;LE3;A;3;4;services;other;home;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;5;3;3;1;1;5;2;20;14;2
679;GP;2018;DMAT/MAT/MAT1;M;20/04/2004;U;GT3;T;4;4;teacher;teacher;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;5;5;5;5;4;4;13;11
680;GP;2018;DMAT/MAT/MAT1;M;26/10/2005;U;GT3;T;4;4;health;services;home;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;5;4;2;3;4;5;0;2;9;8
681;GP;2018;DMAT/MAT/MAT1;M;04/01/2005;U;GT3;T;4;4;services;services;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;1;1;1;5;2;7;20;8
682;GP;2018;DMAT/MAT/MAT1;M;29/09/2005;R;GT3;T;4;3;teacher;at_home;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;5;2;1;1;5;0;10;15;6
683;GP;2018;DMAT/MAT/MAT1;M;05/12/2005;U;LE3;T;3;3;other;other;course;mother;1;2;0;no;no;no;yes;no;yes;yes;no;5;3;2;1;1;2;0;4;19;20
684;GP;2018;DMAT/MAT/MAT1;M;23/09/2004;U;GT3;T;3;2;other;other;home;mother;1;1;0;no;yes;no;no;no;yes;yes;no;5;4;3;1;1;5;4;3;4;16
685;GP;2018;DMAT/MAT/MAT1;F;20/12/2005;U;GT3;T;2;3;other;other;other;father;2;1;0;no;yes;no;yes;yes;yes;no;no;3;5;1;1;1;5;4;6;8;2
686;GP;2018;DMAT/MAT/MAT1;M;09/01/2005;U;LE3;T;4;3;teacher;services;home;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;1;4;0;1;17;9
687;GP;2018;DMAT/MAT/MAT1;M;08/07/2004;R;GT3;A;4;4;other;teacher;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;yes;2;4;3;1;1;5;4;4;6;12
688;GP;2018;DMAT/MAT/MAT1;F;30/12/2005;R;GT3;T;3;4;services;health;course;mother;1;3;0;yes;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;5;2;1;14;2
689;GP;2018;DMAT/MAT/MAT1;F;03/02/2005;R;GT3;T;2;2;at_home;other;reputation;mother;1;1;0;yes;yes;no;yes;yes;yes;no;no;4;3;1;1;1;2;8;3;2;17
690;GP;2018;DMAT/MAT/MAT1;F;22/04/2004;U;LE3;T;2;2;other;other;home;mother;2;2;0;no;yes;no;yes;no;yes;yes;yes;3;3;3;1;2;3;16;4;5;1
691;GP;2018;DMAT/MAT/MAT1;M;13/05/2005;U;LE3;T;4;4;teacher;other;home;other;1;1;0;no;yes;no;no;no;yes;yes;yes;5;4;3;2;4;5;8;8;4;15
692;GP;2018;DMAT/MAT/MAT1;M;19/03/2005;U;GT3;T;4;4;services;teacher;course;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;5;0;6;11;15
693;GP;2018;DMAT/MAT/MAT1;M;14/02/2005;U;GT3;T;2;2;services;services;course;father;1;1;0;yes;yes;no;no;yes;yes;yes;no;5;4;1;1;1;1;0;10;13;16
694;GP;2018;DMAT/MAT/MAT1;F;24/10/2004;U;LE3;T;2;2;other;at_home;course;father;2;2;1;yes;no;no;yes;yes;yes;yes;no;4;3;3;2;2;5;14;10;8;16
695;GP;2018;DMAT/MAT/MAT1;F;08/09/2005;U;LE3;A;4;3;other;other;course;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;yes;5;2;2;1;1;5;4;12;12;4
696;GP;2018;DMAT/MAT/MAT1;F;05/05/2004;U;LE3;A;3;3;other;services;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;3;5;1;4;3;6;2;18;7
697;GP;2018;DMAT/MAT/MAT1;M;10/04/2004;U;GT3;T;4;3;health;services;reputation;mother;1;4;0;no;no;no;yes;yes;yes;yes;no;4;2;2;1;1;2;2;18;16;9
698;GP;2018;DMAT/MAT/MAT1;M;05/09/2005;U;GT3;T;4;2;teacher;other;home;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;3;2;2;5;4;18;17;10
699;GP;2018;DMAT/MAT/MAT1;F;20/01/2005;U;GT3;T;4;4;services;teacher;other;father;1;2;0;yes;yes;no;yes;no;yes;yes;no;4;4;4;1;1;3;2;10;9;15
700;GP;2018;DMAT/MAT/MAT1;F;20/10/2004;U;LE3;T;2;2;services;services;course;mother;3;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;2;3;4;0;1;2;19
701;GP;2018;DMAT/MAT/MAT1;F;12/10/2005;U;LE3;T;4;2;health;other;other;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;5;0;15;17;14
702;GP;2018;DMAT/MAT/MAT1;M;24/01/2005;U;LE3;A;4;2;health;health;other;father;2;1;0;no;no;no;no;yes;yes;no;no;5;5;5;3;4;5;4;7;7;19
703;GP;2018;DMAT/MAT/MAT1;F;07/04/2005;U;GT3;T;4;4;services;services;course;mother;1;1;0;yes;yes;no;no;yes;yes;yes;no;3;3;4;2;3;5;0;2;20;6
704;GP;2018;DMAT/MAT/MAT1;F;08/01/2005;U;LE3;A;3;3;other;other;other;mother;1;1;0;no;no;no;no;yes;yes;yes;no;5;3;4;4;4;1;0;1;19;3
705;GP;2018;DMAT/MAT/MAT1;F;10/04/2004;U;GT3;A;2;1;other;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;4;1;1;2;2;7;11;11
706;GP;2018;DMAT/MAT/MAT1;F;17/08/2005;U;GT3;A;4;3;services;services;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;1;0;8;2;13
707;GP;2018;DMAT/MAT/MAT1;M;29/07/2005;U;GT3;T;4;4;teacher;health;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;3;2;2;1;1;5;8;20;7;5
708;GP;2018;DMAT/MAT/MAT1;M;28/02/2005;U;LE3;T;1;2;other;at_home;home;father;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;5;0;5;10;11
709;GP;2018;DMAT/MAT/MAT1;F;17/03/2004;U;GT3;T;4;2;services;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;2;3;1;1;5;2;6;12;1
710;GP;2018;DMAT/MAT/MAT1;F;27/08/2004;R;GT3;T;4;4;health;teacher;other;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;2;4;4;2;3;4;0;2;3;2
711;GP;2018;DMAT/MAT/MAT1;F;17/11/2004;U;GT3;T;1;1;services;services;course;father;4;1;0;yes;yes;no;yes;no;yes;yes;yes;5;5;5;5;5;5;0;17;1;18
712;GP;2018;DMAT/MAT/MAT1;F;22/09/2004;U;LE3;T;1;2;other;services;reputation;father;1;2;0;yes;no;no;yes;yes;yes;yes;no;4;4;3;1;1;1;0;2;2;9
713;GP;2018;DMAT/MAT/MAT1;F;07/02/2004;U;GT3;T;4;3;teacher;health;home;mother;1;3;0;yes;yes;no;yes;yes;yes;yes;no;3;4;4;2;4;4;0;1;6;19
714;GP;2018;DMAT/MAT/MAT1;F;26/07/2005;U;LE3;T;4;3;services;services;reputation;father;1;2;0;yes;no;no;yes;yes;yes;yes;yes;4;4;4;2;4;2;0;3;3;16
715;GP;2018;DMAT/MAT/MAT1;F;18/03/2004;U;LE3;T;4;3;teacher;services;course;mother;3;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;2;1;2;13;7;15
716;GP;2018;DMAT/MAT/MAT1;M;17/07/2005;U;GT3;A;4;4;other;services;reputation;mother;1;4;0;no;yes;no;yes;no;yes;yes;yes;1;3;3;5;5;3;0;6;3;7
717;GP;2018;DMAT/MAT/MAT1;F;21/01/2004;U;GT3;T;3;1;services;other;course;mother;1;4;0;yes;yes;no;no;yes;yes;yes;no;4;3;3;1;2;5;0;9;17;3
718;GP;2018;DMAT/MAT/MAT1;F;04/10/2005;R;LE3;T;2;2;health;services;reputation;mother;2;2;0;yes;yes;no;no;yes;yes;yes;no;4;1;3;1;3;4;0;2;15;5
719;GP;2018;DMAT/MAT/MAT1;F;11/09/2005;R;LE3;T;3;1;other;other;reputation;father;2;4;0;no;yes;no;no;no;yes;yes;no;4;4;2;2;3;3;6;1;18;4
720;GP;2018;DMAT/MAT/MAT1;M;07/06/2004;U;GT3;T;3;1;other;other;reputation;father;2;4;0;no;yes;no;no;yes;yes;yes;no;4;3;2;1;1;5;2;6;4;16
721;GP;2018;DMAT/MAT/MAT1;M;12/02/2005;U;GT3;T;4;2;other;other;course;mother;1;4;0;no;no;no;no;yes;yes;yes;no;3;3;3;1;1;3;0;1;15;14
722;GP;2018;DMAT/MAT/MAT1;F;12/01/2005;R;GT3;T;1;1;other;other;reputation;mother;1;2;0;yes;yes;no;no;no;yes;yes;yes;3;3;4;2;4;5;2;11;11;4
723;GP;2018;DMAT/MAT/MAT1;M;28/10/2004;U;GT3;T;3;1;other;other;reputation;mother;1;1;0;no;no;no;yes;yes;yes;no;no;5;3;2;2;2;5;0;16;20;9
724;GP;2018;DMAT/MAT/MAT1;F;29/08/2004;U;GT3;T;3;3;other;services;home;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;3;3;2;4;5;4;19;9;17
725;GP;2018;DMAT/MAT/MAT1;M;05/08/2005;U;GT3;T;4;3;teacher;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;2;3;5;0;5;17;20
726;GP;2018;DMAT/MAT/MAT1;M;07/11/2005;U;GT3;T;4;0;teacher;other;course;mother;2;4;0;no;no;no;yes;yes;yes;yes;no;3;4;3;1;1;1;0;18;7;6
727;GP;2018;DMAT/MAT/MAT1;F;31/07/2004;U;GT3;T;2;2;other;other;reputation;mother;1;4;0;no;no;no;no;yes;yes;yes;yes;5;2;3;1;3;3;1;16;11;6
728;GP;2018;DMAT/MAT/MAT1;M;04/09/2003;U;GT3;T;2;1;other;other;home;mother;2;1;3;yes;yes;no;yes;yes;no;yes;no;4;5;1;1;1;3;0;4;14;8
729;GP;2018;DMAT/MAT/MAT1;F;07/03/2004;U;GT3;T;3;4;at_home;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;4;3;1;2;3;14;13;16;11
730;GP;2018;DMAT/MAT/MAT1;M;10/05/2005;U;GT3;T;2;3;other;services;course;father;1;1;0;yes;yes;no;yes;no;yes;yes;yes;3;2;2;1;3;3;0;2;5;7
731;GP;2018;DMAT/MAT/MAT1;M;27/07/2005;U;GT3;T;2;3;other;other;home;mother;1;3;0;yes;no;no;no;no;yes;yes;no;5;3;2;1;2;5;2;9;16;5
732;GP;2018;DMAT/MAT/MAT1;F;01/09/2005;U;LE3;T;3;2;services;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;4;1;1;5;4;15;12;20
733;GP;2018;DMAT/MAT/MAT1;M;01/02/2005;U;LE3;T;2;2;services;services;home;mother;2;2;0;no;no;yes;yes;yes;yes;yes;no;5;3;3;1;3;4;2;16;3;6
734;GP;2018;DMAT/MAT/MAT1;F;09/07/2005;U;GT3;T;1;1;other;other;home;father;1;2;0;no;yes;no;yes;no;yes;yes;no;4;3;2;2;3;4;2;9;10;15
735;GP;2018;DMAT/MAT/MAT1;F;16/11/2005;U;GT3;T;4;4;services;services;reputation;father;2;2;0;no;no;no;no;yes;yes;yes;yes;4;4;4;2;3;5;4;19;2;4
736;GP;2018;DMAT/MAT/MAT1;F;03/12/2004;U;LE3;T;2;2;at_home;other;course;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;4;1;2;2;6;15;19;16
737;GP;2018;DMAT/MAT/MAT1;F;20/11/2005;U;GT3;T;4;2;other;other;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;3;1;4;13;15;3
738;GP;2018;DMAT/MAT/MAT1;M;08/07/2004;U;GT3;T;2;2;services;other;reputation;father;2;2;0;no;no;no;yes;no;yes;yes;no;4;4;2;1;1;3;6;3;14;19
739;GP;2018;DMAT/MAT/MAT1;M;04/02/2004;U;LE3;A;4;4;teacher;health;reputation;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;1;3;3;5;5;6;11;6;18
740;GP;2018;DMAT/MAT/MAT1;F;16/04/2004;U;GT3;T;3;3;other;other;home;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;3;4;2;12;8;20
741;GP;2018;DMAT/MAT/MAT1;F;25/01/2005;U;GT3;T;4;3;services;other;reputation;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;5;5;1;3;1;6;14;2;8
742;GP;2018;DMAT/MAT/MAT1;F;16/05/2004;U;LE3;T;3;1;other;other;home;father;1;2;0;yes;yes;no;no;yes;yes;no;no;3;3;3;2;3;2;0;20;16;2
743;GP;2018;DMAT/MAT/MAT1;F;01/10/2004;U;GT3;T;4;2;teacher;services;home;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;1;2;14;2;4
744;GP;2018;DMAT/MAT/MAT1;M;26/06/2005;U;LE3;T;2;2;services;health;reputation;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;1;4;2;14;17;20
745;GP;2018;DMAT/MAT/MAT1;F;02/07/2005;R;GT3;T;1;1;at_home;other;home;mother;2;4;0;yes;yes;yes;yes;yes;yes;yes;no;3;1;2;1;1;1;4;13;14;4
746;GP;2018;DMAT/MAT/MAT1;M;10/10/2004;R;GT3;T;4;3;services;other;reputation;mother;2;1;0;yes;yes;yes;yes;no;yes;yes;no;3;3;3;1;1;4;6;2;10;9
747;GP;2018;DMAT/MAT/MAT1;F;23/01/2004;U;GT3;T;2;1;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;4;3;5;1;1;5;0;18;8;1
748;GP;2018;DMAT/MAT/MAT1;F;25/05/2004;U;GT3;T;4;4;other;other;reputation;mother;1;1;0;no;no;no;yes;no;yes;yes;no;5;3;4;1;2;1;4;4;19;2
749;GP;2018;DMAT/MAT/MAT1;F;02/11/2004;U;GT3;T;4;3;other;at_home;course;mother;1;3;0;yes;yes;no;no;yes;yes;yes;no;5;3;5;1;1;3;2;5;19;5
750;GP;2018;DMAT/MAT/MAT1;M;05/10/2004;U;GT3;T;4;4;services;services;other;mother;1;1;0;yes;yes;no;yes;yes;yes;yes;no;4;5;5;5;5;4;12;19;14;1
751;GP;2018;DMAT/MAT/MAT1;M;17/03/2004;U;GT3;T;4;4;services;teacher;other;father;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;4;3;1;1;4;0;14;12;9
752;GP;2018;DMAT/MAT/MAT1;M;04/05/2005;U;GT3;T;4;4;services;other;course;mother;1;1;0;no;yes;yes;yes;no;yes;yes;no;5;3;3;1;1;5;2;3;15;7
753;GP;2018;DMAT/MAT/MAT1;F;26/09/2005;U;GT3;T;3;2;services;other;home;mother;2;2;0;yes;yes;no;no;yes;yes;yes;no;4;3;5;1;1;2;16;1;16;7
754;GP;2018;DMAT/MAT/MAT1;M;11/01/2005;U;GT3;A;3;4;services;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;4;1;1;1;0;4;2;11
755;GP;2018;DMAT/MAT/MAT1;F;04/03/2005;U;GT3;A;3;3;other;health;reputation;father;1;4;0;yes;no;no;no;yes;yes;no;no;4;3;3;1;1;4;10;17;11;20
756;GP;2018;DMAT/MAT/MAT1;F;10/03/2005;U;GT3;T;2;2;other;other;course;mother;1;4;0;yes;yes;no;no;yes;yes;yes;no;5;1;2;1;1;3;4;16;5;11
757;GP;2018;DMAT/MAT/MAT1;M;08/07/2004;U;GT3;T;3;3;services;other;home;father;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;5;4;8;14;19
758;GP;2018;DMAT/MAT/MAT1;M;21/05/2005;R;GT3;T;4;4;other;other;home;father;4;4;0;no;yes;no;yes;yes;yes;yes;yes;1;3;5;3;5;1;8;10;12;20
759;GP;2018;DMAT/MAT/MAT1;F;20/10/2004;U;LE3;T;4;4;health;health;other;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;5;4;5;1;1;4;2;1;18;15
760;GP;2018;DMAT/MAT/MAT1;M;23/11/2005;U;LE3;A;4;4;teacher;teacher;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;5;5;3;1;1;4;4;6;14;11
761;GP;2018;DMAT/MAT/MAT1;F;18/03/2004;R;GT3;T;3;3;services;other;reputation;father;1;3;0;yes;yes;no;yes;yes;yes;yes;no;4;1;2;1;1;2;4;20;2;17
762;GP;2018;DMAT/MAT/MAT1;F;02/06/2004;U;GT3;T;2;2;at_home;other;home;mother;1;2;1;yes;no;no;yes;yes;yes;yes;no;3;1;2;1;1;5;12;10;3;15
763;GP;2018;DMAT/MAT/MAT1;M;05/01/2005;U;LE3;T;4;2;teacher;other;course;mother;1;1;0;no;no;no;no;yes;yes;yes;no;3;5;2;1;1;3;10;3;11;6
764;GP;2018;DMAT/MAT/MAT1;M;16/11/2005;R;GT3;T;2;1;health;services;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;4;2;1;1;5;4;5;2;20
765;GP;2018;DMAT/MAT/MAT1;M;25/05/2004;U;GT3;T;4;4;teacher;teacher;course;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;4;1;2;5;6;15;2;9
766;GP;2018;DMAT/MAT/MAT1;M;21/08/2005;U;GT3;T;4;4;other;teacher;reputation;father;2;2;0;no;yes;no;yes;yes;yes;no;no;4;4;3;1;1;2;4;20;17;7
767;GP;2018;DMAT/MAT/MAT1;M;27/05/2004;U;GT3;T;3;3;other;services;home;father;2;1;0;no;no;no;yes;yes;yes;yes;no;5;4;2;1;1;5;6;4;6;2
768;GP;2018;DMAT/MAT/MAT1;M;21/04/2003;R;GT3;T;1;3;other;other;course;father;3;2;1;no;yes;no;yes;yes;yes;yes;no;5;2;4;1;4;5;14;18;11;9
769;GP;2018;DMAT/MAT/MAT1;M;17/02/2005;U;GT3;T;3;4;other;other;reputation;father;1;1;0;no;no;no;no;yes;yes;yes;no;3;4;3;1;2;4;2;15;13;3
770;GP;2018;DMAT/MAT/MAT1;F;08/09/2005;U;GT3;T;1;2;at_home;services;course;mother;1;2;0;no;no;no;no;no;yes;yes;no;3;2;3;1;2;1;0;13;16;8
771;GP;2018;DMAT/MAT/MAT1;M;29/07/2005;U;GT3;T;2;2;services;services;home;father;1;4;0;no;yes;no;yes;yes;yes;yes;no;5;5;4;1;2;5;6;13;5;12
772;GP;2018;DMAT/MAT/MAT1;F;19/02/2004;U;LE3;T;2;4;other;health;course;father;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;2;2;1;2;5;2;9;7;20
773;GP;2018;DMAT/MAT/MAT1;M;21/11/2004;U;GT3;T;4;4;health;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;3;4;4;1;4;5;4;15;17;19
774;GP;2018;DMAT/MAT/MAT1;F;23/12/2004;U;GT3;T;2;2;other;other;home;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;5;4;4;1;1;5;0;9;6;15
775;GP;2018;DMAT/MAT/MAT1;M;20/01/2005;U;GT3;T;3;4;services;services;home;father;1;1;0;yes;no;no;no;yes;yes;yes;no;5;5;5;3;2;5;2;11;18;6
776;GP;2018;DMAT/MAT/MAT1;F;06/05/2005;U;LE3;A;3;4;other;other;home;mother;1;2;0;yes;no;no;yes;yes;yes;yes;yes;5;3;2;1;1;1;0;7;10;10
777;GP;2018;DMAT/MAT/MAT1;F;18/06/2001;U;GT3;T;0;1;at_home;other;course;other;1;2;2;no;yes;no;no;no;no;no;no;3;4;2;1;1;5;0;17;12;14
778;GP;2018;DMAT/MAT/MAT1;M;14/05/2004;R;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;5;5;2;5;4;8;9;9;7
779;GP;2018;DMAT/MAT/MAT1;M;03/09/2004;U;GT3;T;2;3;other;other;course;mother;2;3;0;no;yes;no;no;no;yes;yes;yes;3;2;3;2;2;1;4;19;11;14
780;GP;2018;DMAT/MAT/MAT1;F;24/06/2005;R;GT3;T;3;4;services;teacher;course;father;2;3;0;no;yes;no;no;yes;yes;yes;yes;4;2;2;2;2;5;0;4;15;14
781;GP;2018;DMAT/MAT/MAT1;F;14/09/2002;U;GT3;T;2;1;services;other;reputation;mother;1;2;3;no;yes;no;yes;yes;no;yes;yes;5;4;5;1;3;5;10;15;14;17
782;GP;2018;DMAT/MAT/MAT1;F;24/10/2003;U;LE3;A;2;1;other;other;course;mother;3;1;0;no;yes;no;no;yes;yes;yes;no;3;2;2;1;2;5;8;19;1;2
783;GP;2018;DMAT/MAT/MAT1;F;16/08/2005;U;GT3;T;1;1;at_home;other;course;mother;3;1;0;no;yes;no;yes;no;yes;yes;yes;4;3;3;1;2;4;6;2;16;7
784;GP;2018;DMAT/MAT/MAT1;F;02/05/2003;U;LE3;T;2;2;other;other;course;father;1;1;0;no;yes;no;no;yes;yes;yes;yes;3;4;4;1;3;5;2;14;17;1
785;GP;2018;DMAT/MAT/MAT1;F;25/08/2004;U;GT3;A;3;4;services;other;course;father;1;1;0;no;no;no;no;yes;yes;yes;no;3;2;1;1;4;5;12;20;4;8
786;GP;2018;DMAT/MAT/MAT1;M;08/01/2004;U;GT3;T;2;1;at_home;other;course;mother;4;1;0;no;no;no;no;yes;yes;no;no;3;2;1;1;1;2;4;11;13;8
787;GP;2018;DMAT/MAT/MAT1;F;27/11/2004;U;GT3;A;2;2;other;other;home;mother;1;1;1;no;no;no;no;yes;yes;no;no;5;3;4;1;1;5;12;13;7;7
